date,data,url
2018-07-05,"Speaking at the AGM on Thursday morning, RIL Chairman Mukesh Ambani said an optical fiber based fixed-line broadband is the future, it offers hundreds of megabits per second of data speeds and will allow RIL to offer smart home solutions besides also creating value for small merchants.   Analysts welcomed this move since the broadband market right now is “under penetrated” and RJio’s arrival will shake things up, for sure. The devil, however, will be in the pricing detail though the service will start rolling out from August 15.  In a note to clients, brokerage Morgan Stanley said broadband penetration in India is just 7% (of which fibre penetration is less than 0.5%) of households, compared to 85% in China as of December 2017. This presents unmatched opportunity to RJio. “We think rising data usage with growing digital content presents a significant opportunity for broadband players in the space. Our industry discussions indicate 20% of the households are ready to consume fibre offerings and this is expected to grow to 35% of households over the next 3-5 years. For top FTTH providers, average ARPU (Average Revenue per user) is Rs 650 per month. RJio plans to launch FTTH services over next few months and has initiated beta trials in a few locations. It has rolled out 400K RKm of fibre and is expanding the footprint. In addition, it intends to enter the enterprise segment with connectivity as well as business solutions around the same,” the Morgan Stanley analysts said. Analysts at brokerage Motilal Oswal said that RJio’s focus is currently on FTTH but it would later shift to enterprise business. RJio has 270,000 sites, broadband coverage will require 1-2 years for completion and Jio has more than 10 petabytes capacity already which is expected to double in two years. Competitor Bharti Airtel has 30% of its sites fiberised, has five petabytes capacity and is expected to reach just seven petabytes in a year. What RJio is vying for is the market where fiber connectivity reaches your doorstep and that of merchants, small and medium enterprises and large enterprises across 1,100 cities. For the home. This means ultra HD entertainment, multi-party video conferencing, voice activated virtual assistants, digital shopping. Then devices like security cameras, home appliances, even lights and switches, can be securely controlled by using a smartphone from both inside and outside the home. Such connectivity could also redefine 24X7 emergency help at home for the ill. For merchants and small businesses this means much better customer servicing and competition with large businesses. Whether RJio succeeds in the FTTH business like it has succeeded in the mobile telephony business will depend on tariffs and the amount of investment it is willing to sink in to make it work. It will surely disrupt the market, where significant players like Hathaway, DEN Networks, Airtel and Dish TV currently operate. Meanwhile the existing mobile telephony business of RJio has also reported robust growth. Remember, despite being in the business for less than 24 months, RJio already accounts for a fifth of the mobile telephony market revenue share in the March quarter of 2017-18. In one year, customer base has doubled to over 215 million; data usage has almost doubled too, to 240 crore GBs per month while voice usage has more than doubled to 530 crore minutes per day. RJio is already number one operator in 5 circles in terms of revenue, these circles contribute 17% of its revenue and 12% of industry revenue. The 13 circles, where RJio is second, contribute almost two-thirds to industry revenue. The launch of the next gen JioPhone at affordable rates, announced on Thursday, would likely accelerate the jump from feature phones to smart phones for a large section of the population and in the process, surely help RJio’s finances further.   (The author is a senior journalist. Views are personal.)  .update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.related-storybox{padding:10px 0;border-top:1px solid #eee;border-bottom:1px solid #eee;margin:14px 0}.related-storybox h2{font-size:20px;padding-bottom:6px;color:#222}.related-storybox ul{display:flex;justify-content:space-between}.related-storybox ul li{background:#f0f0f0;margin-right:10px;flex:1;padding:10px;box-sizing:border-box;font-size:15px;line-height:21px}.related-storybox ul li:last-child{margin-right:0}.related-storybox ul li a{color:#222}.related-storybox ul li img{float:left;padding-right:10px}@media(max-width:600px){.related-storybox ul li{flex-basis:100%;margin-bottom:10px;height:92px;margin-right:0}.related-storybox ul{display:block}} .video-sicon{top:25px;}ul.opinion-listing{border-bottom:1px solid #ccc; display:flex; margin-bottom:10px; justify-content:space-between}ul.opinion-listing li{border-bottom: 0; max-width:216px; width:100%; font-size:15px; padding:15px 0 12px; position:relative; line-height:22px; font-weight:bold}ul.opinion-listing li a{color:#282828}.alsowatch{font-size:20px; font-weight:bold; padding-top:10px; color:#444; border-bottom:1px solid #ccc; padding-bottom:4px;}ul.opinion-listing li .vodeoiconb{width:35px; height:35px; background-size:35px; top:25px; left:170px}",https://www.news18.com/news/opinion/opinion-how-telecom-retail-and-now-broadband-are-redefining-reliance-industries-consumer-interface-1801823.html
2018-12-20,"Disclaimer: Reliance Industries Ltd, which owns Jio, is the sole beneficiary of Independent Media Trust which controls Network18 Media & Investments Ltd. .update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.related-storybox{padding:10px 0;border-top:1px solid #eee;border-bottom:1px solid #eee;margin:14px 0}.related-storybox h2{font-size:20px;padding-bottom:6px;color:#222}.related-storybox ul{display:flex;justify-content:space-between}.related-storybox ul li{background:#f0f0f0;margin-right:10px;flex:1;padding:10px;box-sizing:border-box;font-size:15px;line-height:21px}.related-storybox ul li:last-child{margin-right:0}.related-storybox ul li a{color:#222}.related-storybox ul li img{float:left;padding-right:10px}@media(max-width:600px){.related-storybox ul li{flex-basis:100%;margin-bottom:10px;height:92px;margin-right:0}.related-storybox ul{display:block}} .video-sicon{top:25px;}ul.opinion-listing{border-bottom:1px solid #ccc; display:flex; margin-bottom:10px; justify-content:space-between}ul.opinion-listing li{border-bottom: 0; max-width:216px; width:100%; font-size:15px; padding:15px 0 12px; position:relative; line-height:22px; font-weight:bold}ul.opinion-listing li a{color:#282828}.alsowatch{font-size:20px; font-weight:bold; padding-top:10px; color:#444; border-bottom:1px solid #ccc; padding-bottom:4px;}ul.opinion-listing li .vodeoiconb{width:35px; height:35px; background-size:35px; top:25px; left:170px}",https://www.news18.com/news/tech/samsung-mobile-most-attractive-brand-in-india-reliance-jio-ranks-4th-tra-research-report-1979783.html
2018-10-18,"Disclaimer: Reliance Industries Ltd, which owns Jio, is the sole beneficiary of Independent Media Trust which controls Network18 Media & Investments Ltd. .update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.related-storybox{padding:10px 0;border-top:1px solid #eee;border-bottom:1px solid #eee;margin:14px 0}.related-storybox h2{font-size:20px;padding-bottom:6px;color:#222}.related-storybox ul{display:flex;justify-content:space-between}.related-storybox ul li{background:#f0f0f0;margin-right:10px;flex:1;padding:10px;box-sizing:border-box;font-size:15px;line-height:21px}.related-storybox ul li:last-child{margin-right:0}.related-storybox ul li a{color:#222}.related-storybox ul li img{float:left;padding-right:10px}@media(max-width:600px){.related-storybox ul li{flex-basis:100%;margin-bottom:10px;height:92px;margin-right:0}.related-storybox ul{display:block}} .video-sicon{top:25px;}ul.opinion-listing{border-bottom:1px solid #ccc; display:flex; margin-bottom:10px; justify-content:space-between}ul.opinion-listing li{border-bottom: 0; max-width:216px; width:100%; font-size:15px; padding:15px 0 12px; position:relative; line-height:22px; font-weight:bold}ul.opinion-listing li a{color:#282828}.alsowatch{font-size:20px; font-weight:bold; padding-top:10px; color:#444; border-bottom:1px solid #ccc; padding-bottom:4px;}ul.opinion-listing li .vodeoiconb{width:35px; height:35px; background-size:35px; top:25px; left:170px}",https://www.news18.com/news/tech/reliance-jio-diwali-offer-get-1-5gb-daily-data-for-an-year-at-rs-1699-yearly-prepaid-plan-1912917.html
2018-10-29,"Availability of Jio-OnePlus 6T Unlock The Speed offer and OnePlus 6T devices:   The Jio Unlock The Speed Offer is available for both existing and new Jio subscribers who purchase the OnePlus 6T. Customers can avail the offer with the first Rs 299 prepaid recharge at www.jio.com, Reliance Digital stores, MyJio Stores, Jio retailers and the MyJio app. The cashback vouchers can be redeemed for subsequent recharges of Rs 299 performed only through the MyJio app.  Disclaimer: Reliance Industries Ltd, which owns Jio, is the sole beneficiary of Independent Media Trust which controls Network18 Media & Investments Ltd. .update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.related-storybox{padding:10px 0;border-top:1px solid #eee;border-bottom:1px solid #eee;margin:14px 0}.related-storybox h2{font-size:20px;padding-bottom:6px;color:#222}.related-storybox ul{display:flex;justify-content:space-between}.related-storybox ul li{background:#f0f0f0;margin-right:10px;flex:1;padding:10px;box-sizing:border-box;font-size:15px;line-height:21px}.related-storybox ul li:last-child{margin-right:0}.related-storybox ul li a{color:#222}.related-storybox ul li img{float:left;padding-right:10px}@media(max-width:600px){.related-storybox ul li{flex-basis:100%;margin-bottom:10px;height:92px;margin-right:0}.related-storybox ul{display:block}} .video-sicon{top:25px;}ul.opinion-listing{border-bottom:1px solid #ccc; display:flex; margin-bottom:10px; justify-content:space-between}ul.opinion-listing li{border-bottom: 0; max-width:216px; width:100%; font-size:15px; padding:15px 0 12px; position:relative; line-height:22px; font-weight:bold}ul.opinion-listing li a{color:#282828}.alsowatch{font-size:20px; font-weight:bold; padding-top:10px; color:#444; border-bottom:1px solid #ccc; padding-bottom:4px;}ul.opinion-listing li .vodeoiconb{width:35px; height:35px; background-size:35px; top:25px; left:170px}",https://www.news18.com/news/tech/jio-unlock-the-speed-offer-get-instant-cashback-of-rs-5400-on-oneplus-6t-1923487.html
2018-09-16,"HDFC Bank's m-cap dropped Rs 7,778.30 crore to Rs 5,50,915.33 crore. The valuation of ITC dived Rs 4,219.81 crore to Rs 3,75,441.05 crore.   FMCG major Hindustan Unilever (HUL) saw its valuation slump by Rs 1,904.89 crore to Rs 3,52,869.55 crore, while Maruti Suzuki India tanked by Rs 3,011.74 crore to Rs 2,60,781.18 crore. Public sector lender State Bank of India (SBI) witnessed a fall of Rs 1,294.07 crore in its valuation to Rs 2,59,170.02 crore and Kotak Bank saw an erosion of Rs 1,992.38 crore from its m-cap to Rs 2,35,939.35 crore. On the contrary, HDFC's m-cap rose by Rs 238.24 crore to Rs 3,25,872.37 crore and technology giant Infosys' valuation surged by Rs 904.96 crore to Rs 3,21,163.52 crore. In the ranking of top-10 firms, RIL stood at number one position followed by TCS, HDFC Bank, ITC, HUL, HDFC, Infosys, Maruti, SBI and Kotak Mahindra Bank. Benchmark Sensex lost some 300 points or 0.77 per cent during the week.  .update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.related-storybox{padding:10px 0;border-top:1px solid #eee;border-bottom:1px solid #eee;margin:14px 0}.related-storybox h2{font-size:20px;padding-bottom:6px;color:#222}.related-storybox ul{display:flex;justify-content:space-between}.related-storybox ul li{background:#f0f0f0;margin-right:10px;flex:1;padding:10px;box-sizing:border-box;font-size:15px;line-height:21px}.related-storybox ul li:last-child{margin-right:0}.related-storybox ul li a{color:#222}.related-storybox ul li img{float:left;padding-right:10px}@media(max-width:600px){.related-storybox ul li{flex-basis:100%;margin-bottom:10px;height:92px;margin-right:0}.related-storybox ul{display:block}} .video-sicon{top:25px;}ul.opinion-listing{border-bottom:1px solid #ccc; display:flex; margin-bottom:10px; justify-content:space-between}ul.opinion-listing li{border-bottom: 0; max-width:216px; width:100%; font-size:15px; padding:15px 0 12px; position:relative; line-height:22px; font-weight:bold}ul.opinion-listing li a{color:#282828}.alsowatch{font-size:20px; font-weight:bold; padding-top:10px; color:#444; border-bottom:1px solid #ccc; padding-bottom:4px;}ul.opinion-listing li .vodeoiconb{width:35px; height:35px; background-size:35px; top:25px; left:170px}",https://www.news18.com/news/business/eight-of-top-10-sensex-companies-lose-rs-41660-crore-in-m-cap-1878935.html
2018-08-21,"Reliance Foundation is Reliance Industries Ltd’s philanthropic arm that takes up ventures associated with corporate social responsibility (CSR).   “Since 2013, when earthquake and floods ravaged Uttarakhand, Reliance Foundation has trained a large team of hundreds of employees and volunteers to get involved in short, medium and long-term responses to help disaster-affected people. They have intervened effectively in Jammu and Kashmir (floods, 2014), Nepal (earthquake, 2015), Tamil Nadu (floods, 2015), Gujarat (floods, 2015) and Maharashtra (drought in Marathwada, 2016),” added Ambani.  Rescue & Relief Operations in Kerala - Since August 14, 2018, Reliance Foundation’s team has been carrying out rescue and relief operations in the six worst affected districts of Ernakulam, Wayanad, Alappuzuha, Thrissur, Idukki and Pathanamthitta. -The team is supporting the rescue operations by providing critical updates on weather and locations of temporary shelters via Reliance Foundation Information Services (RFIS). It is also providing toll-free helpline numbers to the State disaster management authorities. -RF has identified 15,000 affected families who would be provided dry ration kits, utensils, shelter, shoes and clothes in the coming days. The bulk of the material will be supplied by Reliance Retail.  Reliance Retail - Through Reliance Retail, supplies such as ready-to-eat food, glucose and sanitary napkins have been provided to 160 government-run relief camps, sheltering about 50,000 people. - A large consignment of relief material, weighing about 2.6 MT, has been handed over to the government of Maharashtra. It will be transported by air to Kerala. - Over 7.5 lakh units of apparel, 1.5 lakh pairs of footwear and dry grocery are being mobilized for distribution to the affected people in Kerala. -The assistance from Reliance Retail for the flood relief activities is worth close to Rs 50 Crore.  Medical Assistance Continuous medical assistance is a must for avoiding outbreaks of epidemics. Reliance Foundation is gearing up to undertake the following activities: - Medical Camps in three districts: RF will set up medical camps with Malayalam speaking doctors and paramedical staff in three districts. - Supplying Medicines to State Government: RF will supply medicines to the government for use by district authorities. - Livestock Camps: RF will also conduct camps to provide treatment and ration for livestock.  Infrastructure Development and Repairs - Reconstruction & Repair of Schools & PHCs: RF team is identifying the damaged schools and primary health care centres and will undertake reconstruction and repair work of some of these public institutions. - Construction Equipment: RF will provide construction equipment to assist the government in repairing/ rebuilding of public infrastructure like schools, colleges, roads etc. - Skilled Craftsmen: RF will provide skilled tradesmen such as masons, carpenters and electricians through Reliance’s construction & maintenance contractors. - Repair Clinics for Home Appliances: Reliance Digital is tying up with manufacturers to set up repair clinics for home appliances damaged by the rains – labour will be free and materials/components will be provided at cost.  Reliance Jio - To enable people to stay connected with their near and dear ones in this hour of need, Reliance Jio has extended a complimentary 7-day unlimited Voice and Data pack for its customers. - Jio has extended 100 Mbps bandwidth between Idukki and Ernakulam as goodwill gesture to restore BSNL services in Idukki Collector Office and surrounding areas, which are isolated due to multiple landslides. - Jio launched a toll free number, 1800-893-9999, to locate customers who have gone missing. On calling the toll free number, the last known location of the missing customer is shared through SMS.  Network18 / TV18 - Started a 24/7 helpline service, staffed by people with bilingual skills, to connect and reassure worried families separated from their loved ones. - TV channels and social media platforms have initiated the ‘Open hearts, open homes’ campaign where people open the doors of their homes to accommodate affected people. - Channels and social media platforms are focusing on busting any fake news being spread on social media. - Delivering power banks to those with no access to electricity through tie-ups with volunteer organisations.  (Disclaimer: News18.com is part of Network18 Media & Investment Limited which is owned by Reliance Industries Limited) .update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.related-storybox{padding:10px 0;border-top:1px solid #eee;border-bottom:1px solid #eee;margin:14px 0}.related-storybox h2{font-size:20px;padding-bottom:6px;color:#222}.related-storybox ul{display:flex;justify-content:space-between}.related-storybox ul li{background:#f0f0f0;margin-right:10px;flex:1;padding:10px;box-sizing:border-box;font-size:15px;line-height:21px}.related-storybox ul li:last-child{margin-right:0}.related-storybox ul li a{color:#222}.related-storybox ul li img{float:left;padding-right:10px}@media(max-width:600px){.related-storybox ul li{flex-basis:100%;margin-bottom:10px;height:92px;margin-right:0}.related-storybox ul{display:block}} .video-sicon{top:25px;}ul.opinion-listing{border-bottom:1px solid #ccc; display:flex; margin-bottom:10px; justify-content:space-between}ul.opinion-listing li{border-bottom: 0; max-width:216px; width:100%; font-size:15px; padding:15px 0 12px; position:relative; line-height:22px; font-weight:bold}ul.opinion-listing li a{color:#282828}.alsowatch{font-size:20px; font-weight:bold; padding-top:10px; color:#444; border-bottom:1px solid #ccc; padding-bottom:4px;}ul.opinion-listing li .vodeoiconb{width:35px; height:35px; background-size:35px; top:25px; left:170px}",https://www.news18.com/news/india/kerala-floods-reliance-foundation-donates-rs-21-crore-provides-aid-material-worth-rs-51-crore-1852501.html
2018-08-23,,https://www.news18.com/videos/india/reliance-industries-launches-r-elan-fabric-fashion-for-earth-1854857.html
2018-08-01,"With USD 47.5 billion revenue, Oil and Natural Gas Corp (ONGC) made a come back into the list with a ranking of 197th. It did not feature in the 2017 ranking.   State Bank of India (SBI) with USD 47.5 billion revenue was given 216th rank, a shade higher than 217th last year. Tata Motors improved its ranking from 247th last year to 232nd. So did state-owned Bharat Petroleum Corp Ltd (BPCL) that moved up to 314th position from 360th last year. Rajesh Exports was the seventh Indian firm on the list though its ranking slipped to 405th this year from 295th last year. RIL was the most profitable Indian firm on the list. On the globally most profitable list, it secured the 99th position. The list was topped by Apple. Three Chinese firms - State Grid, Sinopec Group and China National Petroleum Corp (CNPC) figure in the top 10, occupying 2nd, 3rd and 4th positions, respectively. Royal Dutch Shell got 5th position. ""The world's 500 largest companies generated USD 30 trillion in revenues and USD 1.9 trillion in profits in 2017. Together, this year's Fortune Global 500 companies employ 67.7 million people worldwide and are represented by 33 countries,"" Fortune said.   (Disclaimer: News18.com is part of Network18 Media & Investment Limited which is owned by Reliance Industry Limited) .update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.related-storybox{padding:10px 0;border-top:1px solid #eee;border-bottom:1px solid #eee;margin:14px 0}.related-storybox h2{font-size:20px;padding-bottom:6px;color:#222}.related-storybox ul{display:flex;justify-content:space-between}.related-storybox ul li{background:#f0f0f0;margin-right:10px;flex:1;padding:10px;box-sizing:border-box;font-size:15px;line-height:21px}.related-storybox ul li:last-child{margin-right:0}.related-storybox ul li a{color:#222}.related-storybox ul li img{float:left;padding-right:10px}@media(max-width:600px){.related-storybox ul li{flex-basis:100%;margin-bottom:10px;height:92px;margin-right:0}.related-storybox ul{display:block}} .video-sicon{top:25px;}ul.opinion-listing{border-bottom:1px solid #ccc; display:flex; margin-bottom:10px; justify-content:space-between}ul.opinion-listing li{border-bottom: 0; max-width:216px; width:100%; font-size:15px; padding:15px 0 12px; position:relative; line-height:22px; font-weight:bold}ul.opinion-listing li a{color:#282828}.alsowatch{font-size:20px; font-weight:bold; padding-top:10px; color:#444; border-bottom:1px solid #ccc; padding-bottom:4px;}ul.opinion-listing li .vodeoiconb{width:35px; height:35px; background-size:35px; top:25px; left:170px}",https://www.news18.com/news/business/ioc-tops-7-indian-firms-on-fortune-500-list-reliance-industries-jumps-55-places-1830739.html
2018-07-04,"In signs of succession planning at India’s largest private firm, billionaire Mukesh Ambani’s twin scions Isha and Akash were on October 11, 2014 appointed as directors on board of Reliance Industries’ telecom and retail ventures.   Isha and Akash, 27, were appointed to the boards of Reliance Jio Infocomm Ltd and Reliance Retail Ventures Ltd. The next generation of the Ambani family — Isha, Akash and Anant — took centre stage at a function attended by 50,000 people, comprising Reliance Industries’ employees and their family members. “The future of Reliance belongs to you,”chairman Mukesh Ambani told the younger generation of Reliance in his keynote speech at a big celebration marking 40 years of the company’s listing and the birth anniversary of its founder Dhirubhai Ambani on 28 December, 2017, founder’s day for the conglomerate.  Isha, who graduated from Yale University with majors in psychology and South Asian studies in 2013, worked with global consultancy firm McKinsey in US briefly.  Akash, who graduated from Brown University with a degree in Economics, had been working closely with Ambani family confidant Manoj Modi on RIL’s 4G telecom venture.  The two joined around the same age as their father Mukesh, who was 24 years old when he joined RIL in 1981.  While the Ambani scions have been seen at company’s annual general meetings, Akash possibly made his first appearance on a company’s business deal when RIL in 2011 signed an agreement in London to sell 30 percent stake in 23 oil and gas blocks, including the producing KG-D6 fields to BP plc for $7.2 billion. Isha was first brought to the world's notice as a 16-year-old, when Forbes ranked her number two in a list of the world’s youngest billionaire heiresses.  Nita Ambani Although she is best known as the woman who turned around the Mumbai Indians cricket franchise, Nita plays a larger role in RIL than is widely perceived. When brothers Mukesh and Anil were involved in a bitter fight for the Reliance empire, it was said that one of Anil's grouses was that Nita, Anand Jain and Manoj Modi mattered more in the company than him. Nita played a key role in RIL's decision in 2010 to buy 14.8% in East India Hotels, where she is now on the board of the company along with Manoj Modi. She has also been involved in RIL's retail operations. Nita made her mark as part of the team that built the Jamnagar refinery, particularly her initiative to transform the arid zone into a green belt with mango plantations. She is also the founder-chairperson of the Dhirubhai Ambani International School and is actively involved in the Reliance Foundation. A gracious host, Nita throws lavish parties at the new Ambani residence, Antillia, where politicians, cricketers and Bollywood stars rub shoulders.  (Disclaimer: News18.com is part of Network18 Media & Investment Limited which is owned by Reliance Industries Limited)​  .update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.related-storybox{padding:10px 0;border-top:1px solid #eee;border-bottom:1px solid #eee;margin:14px 0}.related-storybox h2{font-size:20px;padding-bottom:6px;color:#222}.related-storybox ul{display:flex;justify-content:space-between}.related-storybox ul li{background:#f0f0f0;margin-right:10px;flex:1;padding:10px;box-sizing:border-box;font-size:15px;line-height:21px}.related-storybox ul li:last-child{margin-right:0}.related-storybox ul li a{color:#222}.related-storybox ul li img{float:left;padding-right:10px}@media(max-width:600px){.related-storybox ul li{flex-basis:100%;margin-bottom:10px;height:92px;margin-right:0}.related-storybox ul{display:block}} .video-sicon{top:25px;}ul.opinion-listing{border-bottom:1px solid #ccc; display:flex; margin-bottom:10px; justify-content:space-between}ul.opinion-listing li{border-bottom: 0; max-width:216px; width:100%; font-size:15px; padding:15px 0 12px; position:relative; line-height:22px; font-weight:bold}ul.opinion-listing li a{color:#282828}.alsowatch{font-size:20px; font-weight:bold; padding-top:10px; color:#444; border-bottom:1px solid #ccc; padding-bottom:4px;}ul.opinion-listing li .vodeoiconb{width:35px; height:35px; background-size:35px; top:25px; left:170px}",https://www.news18.com/news/india/apart-from-mukesh-ambani-heres-a-list-of-key-speakers-at-reliance-agm-1801441.html
2018-10-07,"Yes Bank emerged top Sensex gainer by rising 4.63 per cent, followed by RIL gaining 4.08 per cent. Other gainers include, Hero MotoCorp, Coal India, SBI, Asian Paints, Kotak Bank, ONGC, ICICI Bank, Bajaj Auto, Maruti Suzuki, Tata Motors, ITC, Infosys, Sun Pharma and Adani Ports, rising up to 3.31 per cent.   In the auto space, Bajaj Auto, Tata Motors and M&M, too, were in keen demand largely on the back of encouraging sales data for September and gained up to 1.51 per cent. The BSE oil and gas index gained the most by surging 2.86 per cent, while PSU index rose 1.20 per cent. Bankex, infrastructure, auto, FMCG, healthcare, capital goods, too, were trading in the positive terrain, rising up to 0.87 per cent. Meanwhile, foreign investors pulled out over Rs 9,300 crore (USD 1.3 billion) from the Indian capital market in the last four trading sessions. Elsewhere in Asia, Hong Kong's Hang Seng was down 51.30 points, and Singapore benchmark SGX shed 21.80 points. Chinese markets which opened after a long holiday were also down, with Shanghai Composite Index and Taiwan trading lower. .update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.related-storybox{padding:10px 0;border-top:1px solid #eee;border-bottom:1px solid #eee;margin:14px 0}.related-storybox h2{font-size:20px;padding-bottom:6px;color:#222}.related-storybox ul{display:flex;justify-content:space-between}.related-storybox ul li{background:#f0f0f0;margin-right:10px;flex:1;padding:10px;box-sizing:border-box;font-size:15px;line-height:21px}.related-storybox ul li:last-child{margin-right:0}.related-storybox ul li a{color:#222}.related-storybox ul li img{float:left;padding-right:10px}@media(max-width:600px){.related-storybox ul li{flex-basis:100%;margin-bottom:10px;height:92px;margin-right:0}.related-storybox ul{display:block}} .video-sicon{top:25px;}ul.opinion-listing{border-bottom:1px solid #ccc; display:flex; margin-bottom:10px; justify-content:space-between}ul.opinion-listing li{border-bottom: 0; max-width:216px; width:100%; font-size:15px; padding:15px 0 12px; position:relative; line-height:22px; font-weight:bold}ul.opinion-listing li a{color:#282828}.alsowatch{font-size:20px; font-weight:bold; padding-top:10px; color:#444; border-bottom:1px solid #ccc; padding-bottom:4px;}ul.opinion-listing li .vodeoiconb{width:35px; height:35px; background-size:35px; top:25px; left:170px}",https://www.news18.com/news/business/sensex-nifty-wipe-off-early-losses-on-value-buying-yes-bank-reliance-emerge-top-gainer-1901993.html
2018-07-04,"The scheme offers direct fiber connectivity all the way to the house, unlike traditional fiber networks that offer connectivity to the house via traditional cables leading to slow speeds.   At present it offers connections with 1.1 tera byte free data at a speed of 100 mbps. This is provided for nothing but a refundable security deposit of Rs 4500 for GigaHub Home Gateway service. The move is seen as an attempt by the industry giant to further expand its operations across various sectors, particularly telecom, reports suggest. The company had made this intention pretty clear in 2016, when Ambani said that investment in the telecom startup Jio would be around Rs 2,50,000 crore. Also various reports have indicated that the Reliance Group would probably invest around Rs 60,000 crore this year alone into the telecom unit likely to support the launch of the broadband plan. And with Jio likely to enter the sector, it would be interesting how it will affect the broadband market in the country and how competitors will respond to it.  (Disclaimer: News18.com is part of Network18 Media & Investment Limited which is owned by Reliance Industries Limited)​  .update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.related-storybox{padding:10px 0;border-top:1px solid #eee;border-bottom:1px solid #eee;margin:14px 0}.related-storybox h2{font-size:20px;padding-bottom:6px;color:#222}.related-storybox ul{display:flex;justify-content:space-between}.related-storybox ul li{background:#f0f0f0;margin-right:10px;flex:1;padding:10px;box-sizing:border-box;font-size:15px;line-height:21px}.related-storybox ul li:last-child{margin-right:0}.related-storybox ul li a{color:#222}.related-storybox ul li img{float:left;padding-right:10px}@media(max-width:600px){.related-storybox ul li{flex-basis:100%;margin-bottom:10px;height:92px;margin-right:0}.related-storybox ul{display:block}} .video-sicon{top:25px;}ul.opinion-listing{border-bottom:1px solid #ccc; display:flex; margin-bottom:10px; justify-content:space-between}ul.opinion-listing li{border-bottom: 0; max-width:216px; width:100%; font-size:15px; padding:15px 0 12px; position:relative; line-height:22px; font-weight:bold}ul.opinion-listing li a{color:#282828}.alsowatch{font-size:20px; font-weight:bold; padding-top:10px; color:#444; border-bottom:1px solid #ccc; padding-bottom:4px;}ul.opinion-listing li .vodeoiconb{width:35px; height:35px; background-size:35px; top:25px; left:170px}",https://www.news18.com/news/business/ril-chairman-mukesh-ambani-launches-wired-broadband-service-jiogigafiber-at-41st-agm-1801565.html
2018-12-11,,https://www.news18.com/videos/movies/isha-anand-wedding-ambanis-house-antilia-decked-up-for-the-wedding-of-the-year-1971259.html
